N_Fe N_B T n_Fe n_Fe_calk n_Fe n_Fe_calk
4.642000E+12 5.623e+16 325 1.231830393E+00 1.231830393E+00 1.217967087E+0 1.217967087E+0
6.813000E+12 5.623e+16 325 1.236838735E+00 1.236838735E+00 1.218387882E+0 1.218387882E+0
1.000000E+13 5.623e+16 325 1.247838433E+00 1.247838433E+00 1.218786913E+0 1.218786913E+0
1.000000E+10 5.623e+16 330 1.176780514E+00 1.176780514E+00 1.205532067E+0 1.205532067E+0
1.468000E+10 5.623e+16 330 1.189691928E+00 1.189691928E+00 1.206702420E+0 1.206702420E+0
2.154000E+10 5.623e+16 330 1.199694974E+00 1.199694974E+00 1.207819791E+0 1.207819791E+0
3.162000E+10 5.623e+16 330 1.207196097E+00 1.207196097E+00 1.208888576E+0 1.208888576E+0
4.642000E+10 5.623e+16 330 1.212700154E+00 1.212700154E+00 1.209909284E+0 1.209909284E+0
6.813000E+10 5.623e+16 330 1.216698230E+00 1.216698230E+00 1.210882798E+0 1.210882798E+0
1.000000E+11 5.623e+16 330 1.219615077E+00 1.219615077E+00 1.211811641E+0 1.211811641E+0
1.468000E+11 5.623e+16 330 1.221794021E+00 1.221794021E+00 1.212697638E+0 1.212697638E+0
2.154000E+11 5.623e+16 330 1.223504118E+00 1.223504118E+00 1.213541044E+0 1.213541044E+0
3.162000E+11 5.623e+16 330 1.224951815E+00 1.224951815E+00 1.214345520E+0 1.214345520E+0
4.642000E+11 5.623e+16 330 1.226290767E+00 1.226290767E+00 1.215111754E+0 1.215111754E+0
6.813000E+11 5.623e+16 330 1.227626232E+00 1.227626232E+00 1.215840700E+0 1.215840700E+0
1.000000E+12 5.623e+16 330 1.229013722E+00 1.229013722E+00 1.216534508E+0 1.216534508E+0
1.468000E+12 5.623e+16 330 1.230219127E+00 1.230219127E+00 1.217194782E+0 1.217194782E+0
2.154000E+12 5.623e+16 330 1.231057621E+00 1.231057621E+00 1.217821933E+0 1.217821933E+0
3.162000E+12 5.623e+16 330 1.237119200E+00 1.237119200E+00 1.218418881E+0 1.218418881E+0
4.642000E+12 5.623e+16 330 1.238668226E+00 1.238668226E+00 1.218986319E+0 1.218986319E+0
6.813000E+12 5.623e+16 330 1.240173865E+00 1.240173865E+00 1.219525118E+0 1.219525118E+0
1.000000E+13 5.623e+16 330 1.246794440E+00 1.246794440E+00 1.220037020E+0 1.220037020E+0
1.000000E+10 5.623e+16 335 1.176168569E+00 1.176168569E+00 1.202775719E+0 1.202775719E+0
1.468000E+10 5.623e+16 335 1.188875097E+00 1.188875097E+00 1.204192395E+0 1.204192395E+0
2.154000E+10 5.623e+16 335 1.200381345E+00 1.200381345E+00 1.205549483E+0 1.205549483E+0
3.162000E+10 5.623e+16 335 1.209134772E+00 1.209134772E+00 1.206851797E+0 1.206851797E+0
4.642000E+10 5.623e+16 335 1.215631050E+00 1.215631050E+00 1.208099470E+0 1.208099470E+0
6.813000E+10 5.623e+16 335 1.220394335E+00 1.220394335E+00 1.209293115E+0 1.209293115E+0
1.000000E+11 5.623e+16 335 1.223899176E+00 1.223899176E+00 1.210435384E+0 1.210435384E+0
1.468000E+11 5.623e+16 335 1.226542072E+00 1.226542072E+00 1.211528118E+0 1.211528118E+0
2.154000E+11 5.623e+16 335 1.228639994E+00 1.228639994E+00 1.212571245E+0 1.212571245E+0
3.162000E+11 5.623e+16 335 1.230439423E+00 1.230439423E+00 1.213568935E+0 1.213568935E+0
4.642000E+11 5.623e+16 335 1.232125417E+00 1.232125417E+00 1.214521714E+0 1.214521714E+0
6.813000E+11 5.623e+16 335 1.233824588E+00 1.233824588E+00 1.215430456E+0 1.215430456E+0
1.000000E+12 5.623e+16 335 1.235601636E+00 1.235601636E+00 1.216297550E+0 1.216297550E+0
1.468000E+12 5.623e+16 335 1.237228542E+00 1.237228542E+00 1.217124732E+0 1.217124732E+0
2.154000E+12 5.623e+16 335 1.238410663E+00 1.238410663E+00 1.217912264E+0 1.217912264E+0
3.162000E+12 5.623e+16 335 1.240364692E+00 1.240364692E+00 1.218663582E+0 1.218663582E+0
4.642000E+12 5.623e+16 335 1.242132137E+00 1.242132137E+00 1.219379342E+0 1.219379342E+0
6.813000E+12 5.623e+16 335 1.249212908E+00 1.249212908E+00 1.220060445E+0 1.220060445E+0
1.000000E+13 5.623e+16 335 1.250371848E+00 1.250371848E+00 1.220708903E+0 1.220708903E+0
