T Rsh logRsh n tauR logTR tauG logTG Voc ff
320 8.318E+6 6.920E+0 2.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.127E-1 4.297E-1
320 8.318E+6 6.920E+0 2.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.160E-1 4.298E-1
320 8.318E+6 6.920E+0 2.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.192E-1 4.301E-1
320 8.318E+6 6.920E+0 2.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.224E-1 4.304E-1
320 8.318E+6 6.920E+0 2.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.256E-1 4.308E-1
320 8.318E+6 6.920E+0 2.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.287E-1 4.312E-1
320 8.318E+6 6.920E+0 2.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.318E-1 4.317E-1
320 8.318E+6 6.920E+0 2.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.349E-1 4.322E-1
320 8.318E+6 6.920E+0 2.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.379E-1 4.328E-1
320 8.318E+6 6.920E+0 3.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.409E-1 4.335E-1
320 8.318E+6 6.920E+0 3.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.438E-1 4.343E-1
320 8.318E+6 6.920E+0 3.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.467E-1 4.351E-1
320 8.318E+6 6.920E+0 3.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.494E-1 4.361E-1
320 8.318E+6 6.920E+0 3.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.521E-1 4.371E-1
320 8.318E+6 6.920E+0 3.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.548E-1 4.383E-1
320 8.318E+6 6.920E+0 3.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.573E-1 4.396E-1
320 8.318E+6 6.920E+0 3.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.598E-1 4.409E-1
320 8.318E+6 6.920E+0 3.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.622E-1 4.424E-1
320 8.318E+6 6.920E+0 3.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.645E-1 4.440E-1
320 8.318E+6 6.920E+0 3.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.667E-1 4.457E-1
320 8.318E+6 6.920E+0 3.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.688E-1 4.474E-1
320 8.318E+6 6.920E+0 3.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.709E-1 4.493E-1
320 8.318E+6 6.920E+0 3.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.728E-1 4.513E-1
320 8.318E+6 6.920E+0 3.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.747E-1 4.534E-1
320 8.318E+6 6.920E+0 3.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.765E-1 4.555E-1
320 8.318E+6 6.920E+0 3.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.781E-1 4.578E-1
320 8.318E+6 6.920E+0 3.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.797E-1 4.602E-1
320 8.318E+6 6.920E+0 3.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.813E-1 4.626E-1
320 8.318E+6 6.920E+0 3.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.828E-1 4.650E-1
320 8.318E+6 6.920E+0 3.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.841E-1 4.675E-1
320 8.318E+6 6.920E+0 3.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.855E-1 4.701E-1
320 8.318E+6 6.920E+0 3.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.867E-1 4.728E-1
320 8.318E+6 6.920E+0 3.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.879E-1 4.755E-1
320 8.318E+6 6.920E+0 3.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.890E-1 4.782E-1
320 1.096E+7 7.040E+0 2.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.596E-1 4.290E-1
320 1.096E+7 7.040E+0 2.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.629E-1 4.290E-1
320 1.096E+7 7.040E+0 2.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.663E-1 4.289E-1
320 1.096E+7 7.040E+0 2.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.696E-1 4.289E-1
320 1.096E+7 7.040E+0 2.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.729E-1 4.288E-1
320 1.096E+7 7.040E+0 2.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.763E-1 4.289E-1
320 1.096E+7 7.040E+0 2.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.796E-1 4.288E-1
320 1.096E+7 7.040E+0 2.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.829E-1 4.289E-1
320 1.096E+7 7.040E+0 2.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.863E-1 4.289E-1
320 1.096E+7 7.040E+0 2.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.896E-1 4.289E-1
320 1.096E+7 7.040E+0 2.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.929E-1 4.290E-1
320 1.096E+7 7.040E+0 2.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.963E-1 4.290E-1
320 1.096E+7 7.040E+0 2.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.995E-1 4.291E-1
320 1.096E+7 7.040E+0 2.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.029E-1 4.292E-1
320 1.096E+7 7.040E+0 2.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.062E-1 4.293E-1
320 1.096E+7 7.040E+0 2.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.094E-1 4.295E-1
320 1.096E+7 7.040E+0 2.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.127E-1 4.296E-1
320 1.096E+7 7.040E+0 2.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.160E-1 4.298E-1
320 1.096E+7 7.040E+0 2.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.192E-1 4.301E-1
320 1.096E+7 7.040E+0 2.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.224E-1 4.305E-1
320 1.096E+7 7.040E+0 2.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.256E-1 4.308E-1
320 1.096E+7 7.040E+0 2.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.287E-1 4.312E-1
320 1.096E+7 7.040E+0 2.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.318E-1 4.317E-1
320 1.096E+7 7.040E+0 2.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.349E-1 4.322E-1
320 1.096E+7 7.040E+0 2.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.379E-1 4.328E-1
320 1.096E+7 7.040E+0 3.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.409E-1 4.335E-1
320 1.096E+7 7.040E+0 3.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.438E-1 4.343E-1
320 1.096E+7 7.040E+0 3.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.467E-1 4.351E-1
320 1.096E+7 7.040E+0 3.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.494E-1 4.361E-1
320 1.096E+7 7.040E+0 3.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.521E-1 4.371E-1
320 1.096E+7 7.040E+0 3.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.548E-1 4.383E-1
320 1.096E+7 7.040E+0 3.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.573E-1 4.396E-1
320 1.096E+7 7.040E+0 3.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.598E-1 4.409E-1
320 1.096E+7 7.040E+0 3.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.622E-1 4.424E-1
320 1.096E+7 7.040E+0 3.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.645E-1 4.440E-1
320 1.096E+7 7.040E+0 3.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.667E-1 4.457E-1
320 1.096E+7 7.040E+0 3.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.688E-1 4.474E-1
320 1.096E+7 7.040E+0 3.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.709E-1 4.493E-1
320 1.096E+7 7.040E+0 3.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.728E-1 4.513E-1
320 1.096E+7 7.040E+0 3.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.747E-1 4.534E-1
320 1.096E+7 7.040E+0 3.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.765E-1 4.556E-1
320 1.096E+7 7.040E+0 3.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.781E-1 4.578E-1
320 1.096E+7 7.040E+0 3.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.797E-1 4.602E-1
320 1.096E+7 7.040E+0 3.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.813E-1 4.626E-1
320 1.096E+7 7.040E+0 3.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.828E-1 4.650E-1
320 1.096E+7 7.040E+0 3.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.841E-1 4.676E-1
320 1.096E+7 7.040E+0 3.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.855E-1 4.702E-1
320 1.096E+7 7.040E+0 3.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.867E-1 4.728E-1
320 1.096E+7 7.040E+0 3.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.879E-1 4.755E-1
320 1.096E+7 7.040E+0 3.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.890E-1 4.782E-1
320 1.445E+7 7.160E+0 2.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.596E-1 4.290E-1
320 1.445E+7 7.160E+0 2.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.629E-1 4.290E-1
320 1.445E+7 7.160E+0 2.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.663E-1 4.289E-1
320 1.445E+7 7.160E+0 2.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.696E-1 4.289E-1
320 1.445E+7 7.160E+0 2.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.729E-1 4.288E-1
320 1.445E+7 7.160E+0 2.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.763E-1 4.289E-1
320 1.445E+7 7.160E+0 2.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.796E-1 4.288E-1
320 1.445E+7 7.160E+0 2.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.829E-1 4.288E-1
320 1.445E+7 7.160E+0 2.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.863E-1 4.289E-1
320 1.445E+7 7.160E+0 2.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.896E-1 4.289E-1
320 1.445E+7 7.160E+0 2.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.929E-1 4.290E-1
320 1.445E+7 7.160E+0 2.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.963E-1 4.290E-1
320 1.445E+7 7.160E+0 2.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.995E-1 4.291E-1
320 1.445E+7 7.160E+0 2.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.029E-1 4.292E-1
320 1.445E+7 7.160E+0 2.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.062E-1 4.293E-1
320 1.445E+7 7.160E+0 2.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.094E-1 4.295E-1
320 1.445E+7 7.160E+0 2.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.127E-1 4.296E-1
320 1.445E+7 7.160E+0 2.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.160E-1 4.299E-1
320 1.445E+7 7.160E+0 2.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.192E-1 4.301E-1
320 1.445E+7 7.160E+0 2.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.224E-1 4.305E-1
320 1.445E+7 7.160E+0 2.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.256E-1 4.308E-1
320 1.445E+7 7.160E+0 2.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.288E-1 4.312E-1
320 1.445E+7 7.160E+0 2.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.318E-1 4.317E-1
320 1.445E+7 7.160E+0 2.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.349E-1 4.322E-1
320 1.445E+7 7.160E+0 2.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.379E-1 4.328E-1
320 1.445E+7 7.160E+0 3.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.409E-1 4.335E-1
320 1.445E+7 7.160E+0 3.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.438E-1 4.343E-1
320 1.445E+7 7.160E+0 3.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.467E-1 4.351E-1
320 1.445E+7 7.160E+0 3.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.494E-1 4.361E-1
320 1.445E+7 7.160E+0 3.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.521E-1 4.372E-1
320 1.445E+7 7.160E+0 3.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.548E-1 4.383E-1
320 1.445E+7 7.160E+0 3.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.573E-1 4.396E-1
320 1.445E+7 7.160E+0 3.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.598E-1 4.410E-1
320 1.445E+7 7.160E+0 3.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.622E-1 4.424E-1
320 1.445E+7 7.160E+0 3.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.645E-1 4.440E-1
320 1.445E+7 7.160E+0 3.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.667E-1 4.456E-1
320 1.445E+7 7.160E+0 3.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.688E-1 4.475E-1
320 1.445E+7 7.160E+0 3.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.709E-1 4.494E-1
320 1.445E+7 7.160E+0 3.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.728E-1 4.513E-1
320 1.445E+7 7.160E+0 3.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.747E-1 4.534E-1
320 1.445E+7 7.160E+0 3.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.765E-1 4.556E-1
320 1.445E+7 7.160E+0 3.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.781E-1 4.579E-1
320 1.445E+7 7.160E+0 3.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.797E-1 4.602E-1
320 1.445E+7 7.160E+0 3.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.813E-1 4.626E-1
320 1.445E+7 7.160E+0 3.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.828E-1 4.650E-1
320 1.445E+7 7.160E+0 3.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.841E-1 4.676E-1
320 1.445E+7 7.160E+0 3.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.855E-1 4.702E-1
320 1.445E+7 7.160E+0 3.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.867E-1 4.728E-1
320 1.445E+7 7.160E+0 3.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.879E-1 4.755E-1
320 1.445E+7 7.160E+0 3.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.890E-1 4.782E-1
320 1.905E+7 7.280E+0 2.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.596E-1 4.290E-1
320 1.905E+7 7.280E+0 2.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.629E-1 4.290E-1
320 1.905E+7 7.280E+0 2.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.663E-1 4.289E-1
320 1.905E+7 7.280E+0 2.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.696E-1 4.289E-1
320 1.905E+7 7.280E+0 2.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.729E-1 4.288E-1
320 1.905E+7 7.280E+0 2.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.763E-1 4.289E-1
320 1.905E+7 7.280E+0 2.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.796E-1 4.289E-1
320 1.905E+7 7.280E+0 2.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.829E-1 4.288E-1
320 1.905E+7 7.280E+0 2.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.863E-1 4.289E-1
320 1.905E+7 7.280E+0 2.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.896E-1 4.289E-1
320 1.905E+7 7.280E+0 2.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.929E-1 4.290E-1
320 1.905E+7 7.280E+0 2.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.963E-1 4.290E-1
320 1.905E+7 7.280E+0 2.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.996E-1 4.291E-1
320 1.905E+7 7.280E+0 2.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.029E-1 4.292E-1
320 1.905E+7 7.280E+0 2.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.062E-1 4.293E-1
320 1.905E+7 7.280E+0 2.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.094E-1 4.295E-1
320 1.905E+7 7.280E+0 2.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.127E-1 4.296E-1
320 1.905E+7 7.280E+0 2.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.160E-1 4.299E-1
320 1.905E+7 7.280E+0 2.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.192E-1 4.301E-1
320 1.905E+7 7.280E+0 2.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.224E-1 4.305E-1
320 1.905E+7 7.280E+0 2.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.256E-1 4.308E-1
320 1.905E+7 7.280E+0 2.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.288E-1 4.312E-1
320 1.905E+7 7.280E+0 2.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.318E-1 4.317E-1
320 1.905E+7 7.280E+0 2.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.349E-1 4.322E-1
320 1.905E+7 7.280E+0 2.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.379E-1 4.328E-1
320 1.905E+7 7.280E+0 3.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.409E-1 4.335E-1
320 1.905E+7 7.280E+0 3.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.438E-1 4.343E-1
320 1.905E+7 7.280E+0 3.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.467E-1 4.352E-1
320 1.905E+7 7.280E+0 3.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.494E-1 4.361E-1
320 1.905E+7 7.280E+0 3.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.521E-1 4.372E-1
320 1.905E+7 7.280E+0 3.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.548E-1 4.383E-1
320 1.905E+7 7.280E+0 3.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.573E-1 4.396E-1
320 1.905E+7 7.280E+0 3.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.598E-1 4.410E-1
320 1.905E+7 7.280E+0 3.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.622E-1 4.424E-1
320 1.905E+7 7.280E+0 3.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.645E-1 4.440E-1
320 1.905E+7 7.280E+0 3.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.667E-1 4.457E-1
320 1.905E+7 7.280E+0 3.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.688E-1 4.475E-1
320 1.905E+7 7.280E+0 3.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.709E-1 4.494E-1
320 1.905E+7 7.280E+0 3.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.728E-1 4.514E-1
320 1.905E+7 7.280E+0 3.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.747E-1 4.534E-1
320 1.905E+7 7.280E+0 3.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.765E-1 4.556E-1
320 1.905E+7 7.280E+0 3.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.781E-1 4.579E-1
320 1.905E+7 7.280E+0 3.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.797E-1 4.602E-1
320 1.905E+7 7.280E+0 3.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.813E-1 4.626E-1
320 1.905E+7 7.280E+0 3.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.828E-1 4.651E-1
320 1.905E+7 7.280E+0 3.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.841E-1 4.676E-1
320 1.905E+7 7.280E+0 3.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.855E-1 4.702E-1
320 1.905E+7 7.280E+0 3.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.867E-1 4.728E-1
320 1.905E+7 7.280E+0 3.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.879E-1 4.755E-1
320 1.905E+7 7.280E+0 3.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.890E-1 4.782E-1
320 2.512E+7 7.400E+0 2.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.596E-1 4.290E-1
320 2.512E+7 7.400E+0 2.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.629E-1 4.290E-1
320 2.512E+7 7.400E+0 2.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.663E-1 4.289E-1
320 2.512E+7 7.400E+0 2.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.696E-1 4.289E-1
320 2.512E+7 7.400E+0 2.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.729E-1 4.289E-1
320 2.512E+7 7.400E+0 2.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.763E-1 4.289E-1
320 2.512E+7 7.400E+0 2.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.796E-1 4.289E-1
320 2.512E+7 7.400E+0 2.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.829E-1 4.288E-1
320 2.512E+7 7.400E+0 2.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.863E-1 4.289E-1
320 2.512E+7 7.400E+0 2.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.896E-1 4.289E-1
320 2.512E+7 7.400E+0 2.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.929E-1 4.289E-1
320 2.512E+7 7.400E+0 2.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.963E-1 4.290E-1
320 2.512E+7 7.400E+0 2.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.996E-1 4.291E-1
320 2.512E+7 7.400E+0 2.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.029E-1 4.292E-1
320 2.512E+7 7.400E+0 2.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.062E-1 4.293E-1
320 2.512E+7 7.400E+0 2.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.094E-1 4.295E-1
320 2.512E+7 7.400E+0 2.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.127E-1 4.296E-1
320 2.512E+7 7.400E+0 2.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.160E-1 4.299E-1
320 2.512E+7 7.400E+0 2.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.192E-1 4.302E-1
320 2.512E+7 7.400E+0 2.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.224E-1 4.305E-1
320 2.512E+7 7.400E+0 2.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.256E-1 4.308E-1
320 2.512E+7 7.400E+0 2.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.288E-1 4.312E-1
320 2.512E+7 7.400E+0 2.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.318E-1 4.317E-1
320 2.512E+7 7.400E+0 2.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.349E-1 4.322E-1
