delta fi R2
298 78 6.098E-3
298 80 6.098E-3
298 82 6.098E-3
298 84 6.098E-3
298 86 6.098E-3
298 88 6.098E-3
298 90 6.098E-3
298 92 6.098E-3
298 94 6.098E-3
298 96 6.098E-3
298 98 6.098E-3
298 100 6.098E-3
298 102 6.098E-3
298 104 6.098E-3
298 106 6.098E-3
298 108 6.098E-3
298 110 6.098E-3
298 112 6.098E-3
298 114 6.098E-3
298 116 6.098E-3
298 118 6.098E-3
298 120 6.098E-3
298 122 6.098E-3
298 124 6.098E-3
298 126 6.098E-3
298 128 6.098E-3
298 130 6.098E-3
298 132 6.098E-3
298 134 6.098E-3
298 136 6.098E-3
298 138 6.098E-3
298 140 6.098E-3
298 142 6.098E-3
298 144 6.098E-3
298 146 6.098E-3
298 148 6.098E-3
298 150 6.098E-3
298 152 6.098E-3
298 154 6.098E-3
298 156 6.098E-3
298 158 6.098E-3
298 160 6.098E-3
298 162 6.098E-3
298 164 6.098E-3
298 166 6.098E-3
298 168 6.098E-3
298 170 6.098E-3
298 172 6.098E-3
298 174 6.098E-3
298 176 6.098E-3
298 178 6.098E-3
298 180 6.098E-3
300 0 5.859E-3
300 2 5.859E-3
300 4 5.859E-3
300 6 5.859E-3
300 8 5.859E-3
300 10 5.859E-3
300 12 5.859E-3
300 14 5.859E-3
300 16 5.859E-3
300 18 5.859E-3
300 20 5.859E-3
300 22 5.859E-3
300 24 5.859E-3
300 26 5.859E-3
300 28 5.859E-3
300 30 5.859E-3
300 32 5.859E-3
300 34 5.859E-3
300 36 5.859E-3
300 38 5.859E-3
300 40 5.859E-3
300 42 5.859E-3
300 44 5.859E-3
300 46 5.859E-3
300 48 5.859E-3
300 50 5.859E-3
300 52 5.859E-3
300 54 5.859E-3
300 56 5.859E-3
300 58 5.859E-3
300 60 5.859E-3
300 62 5.859E-3
300 64 5.859E-3
300 66 5.859E-3
300 68 5.859E-3
300 70 5.859E-3
300 72 5.859E-3
300 74 5.859E-3
300 76 5.859E-3
300 78 5.859E-3
300 80 5.859E-3
300 82 5.859E-3
300 84 5.859E-3
300 86 5.859E-3
300 88 5.859E-3
300 90 5.859E-3
300 92 5.859E-3
300 94 5.859E-3
300 96 5.859E-3
300 98 5.859E-3
300 100 5.859E-3
300 102 5.859E-3
300 104 5.859E-3
300 106 5.859E-3
300 108 5.859E-3
300 110 5.859E-3
300 112 5.859E-3
300 114 5.859E-3
300 116 5.859E-3
300 118 5.859E-3
300 120 5.859E-3
300 122 5.859E-3
300 124 5.859E-3
300 126 5.859E-3
300 128 5.859E-3
300 130 5.859E-3
300 132 5.859E-3
300 134 5.859E-3
300 136 5.859E-3
300 138 5.859E-3
300 140 5.859E-3
300 142 5.859E-3
300 144 5.859E-3
300 146 5.859E-3
300 148 5.859E-3
300 150 5.859E-3
300 152 5.859E-3
300 154 5.859E-3
300 156 5.859E-3
300 158 5.859E-3
300 160 5.859E-3
300 162 5.859E-3
300 164 5.859E-3
300 166 5.859E-3
300 168 5.859E-3
300 170 5.859E-3
300 172 5.859E-3
300 174 5.859E-3
300 176 5.859E-3
300 178 5.859E-3
300 180 5.859E-3
302 0 5.626E-3
302 2 5.626E-3
302 4 5.626E-3
302 6 5.626E-3
302 8 5.626E-3
302 10 5.626E-3
302 12 5.626E-3
302 14 5.626E-3
302 16 5.626E-3
302 18 5.626E-3
302 20 5.626E-3
302 22 5.626E-3
302 24 5.626E-3
302 26 5.626E-3
302 28 5.626E-3
302 30 5.626E-3
302 32 5.626E-3
302 34 5.626E-3
302 36 5.626E-3
302 38 5.626E-3
302 40 5.626E-3
302 42 5.626E-3
302 44 5.626E-3
302 46 5.626E-3
302 48 5.626E-3
302 50 5.626E-3
302 52 5.626E-3
302 54 5.626E-3
302 56 5.626E-3
302 58 5.626E-3
302 60 5.626E-3
302 62 5.626E-3
302 64 5.626E-3
302 66 5.626E-3
302 68 5.626E-3
302 70 5.626E-3
302 72 5.626E-3
302 74 5.626E-3
302 76 5.626E-3
302 78 5.626E-3
302 80 5.626E-3
302 82 5.626E-3
302 84 5.626E-3
302 86 5.626E-3
302 88 5.626E-3
302 90 5.626E-3
302 92 5.626E-3
302 94 5.626E-3
302 96 5.626E-3
302 98 5.626E-3
302 100 5.626E-3
302 102 5.626E-3
302 104 5.626E-3
302 106 5.626E-3
302 108 5.626E-3
302 110 5.626E-3
302 112 5.626E-3
302 114 5.626E-3
302 116 5.626E-3
302 118 5.626E-3
302 120 5.626E-3
302 122 5.626E-3
302 124 5.626E-3
302 126 5.626E-3
302 128 5.626E-3
302 130 5.626E-3
302 132 5.626E-3
302 134 5.626E-3
302 136 5.626E-3
302 138 5.626E-3
302 140 5.626E-3
302 142 5.626E-3
302 144 5.626E-3
302 146 5.626E-3
302 148 5.626E-3
302 150 5.626E-3
302 152 5.626E-3
302 154 5.626E-3
302 156 5.626E-3
302 158 5.626E-3
302 160 5.626E-3
302 162 5.626E-3
302 164 5.626E-3
302 166 5.626E-3
302 168 5.626E-3
302 170 5.626E-3
302 172 5.626E-3
302 174 5.626E-3
302 176 5.626E-3
302 178 5.626E-3
302 180 5.626E-3
304 0 5.397E-3
304 2 5.397E-3
304 4 5.397E-3
304 6 5.397E-3
304 8 5.397E-3
304 10 5.397E-3
304 12 5.397E-3
304 14 5.397E-3
304 16 5.397E-3
304 18 5.397E-3
304 20 5.397E-3
304 22 5.397E-3
304 24 5.397E-3
304 26 5.397E-3
304 28 5.397E-3
304 30 5.397E-3
304 32 5.397E-3
304 34 5.397E-3
304 36 5.397E-3
304 38 5.397E-3
304 40 5.397E-3
304 42 5.397E-3
304 44 5.397E-3
304 46 5.397E-3
304 48 5.397E-3
304 50 5.397E-3
304 52 5.397E-3
304 54 5.397E-3
304 56 5.397E-3
304 58 5.397E-3
304 60 5.397E-3
304 62 5.397E-3
304 64 5.397E-3
304 66 5.397E-3
304 68 5.397E-3
304 70 5.397E-3
304 72 5.397E-3
304 74 5.397E-3
304 76 5.397E-3
304 78 5.397E-3
304 80 5.397E-3
304 82 5.397E-3
304 84 5.397E-3
304 86 5.397E-3
304 88 5.397E-3
304 90 5.397E-3
304 92 5.397E-3
304 94 5.397E-3
304 96 5.397E-3
304 98 5.397E-3
304 100 5.397E-3
304 102 5.397E-3
304 104 5.397E-3
304 106 5.397E-3
304 108 5.397E-3
304 110 5.397E-3
304 112 5.397E-3
304 114 5.397E-3
304 116 5.397E-3
304 118 5.397E-3
304 120 5.397E-3
304 122 5.397E-3
304 124 5.397E-3
304 126 5.397E-3
304 128 5.397E-3
304 130 5.397E-3
304 132 5.397E-3
304 134 5.397E-3
304 136 5.397E-3
304 138 5.397E-3
304 140 5.397E-3
304 142 5.397E-3
304 144 5.397E-3
304 146 5.397E-3
304 148 5.397E-3
304 150 5.397E-3
304 152 5.397E-3
304 154 5.397E-3
304 156 5.397E-3
304 158 5.397E-3
304 160 5.397E-3
304 162 5.397E-3
304 164 5.397E-3
304 166 5.397E-3
304 168 5.397E-3
304 170 5.397E-3
304 172 5.397E-3
304 174 5.397E-3
304 176 5.397E-3
304 178 5.397E-3
304 180 5.397E-3
306 0 5.174E-3
306 2 5.174E-3
306 4 5.174E-3
306 6 5.174E-3
306 8 5.174E-3
306 10 5.174E-3
306 12 5.174E-3
306 14 5.174E-3
306 16 5.174E-3
306 18 5.174E-3
306 20 5.174E-3
306 22 5.174E-3
306 24 5.174E-3
306 26 5.174E-3
306 28 5.174E-3
306 30 5.174E-3
306 32 5.174E-3
306 34 5.174E-3
306 36 5.174E-3
306 38 5.174E-3
306 40 5.174E-3
306 42 5.174E-3
306 44 5.174E-3
306 46 5.174E-3
306 48 5.174E-3
306 50 5.174E-3
306 52 5.174E-3
306 54 5.174E-3
306 56 5.174E-3
306 58 5.174E-3
306 60 5.174E-3
306 62 5.174E-3
306 64 5.174E-3
306 66 5.174E-3
306 68 5.174E-3
306 70 5.174E-3
306 72 5.174E-3
306 74 5.174E-3
306 76 5.174E-3
306 78 5.174E-3
306 80 5.174E-3
306 82 5.174E-3
306 84 5.174E-3
306 86 5.174E-3
306 88 5.174E-3
306 90 5.174E-3
306 92 5.174E-3
306 94 5.174E-3
306 96 5.174E-3
306 98 5.174E-3
306 100 5.174E-3
306 102 5.174E-3
306 104 5.174E-3
306 106 5.174E-3
306 108 5.174E-3
306 110 5.174E-3
306 112 5.174E-3
306 114 5.174E-3
306 116 5.174E-3
306 118 5.174E-3
306 120 5.174E-3
306 122 5.174E-3
306 124 5.174E-3
306 126 5.174E-3
306 128 5.174E-3
306 130 5.174E-3
306 132 5.174E-3
306 134 5.174E-3
306 136 5.174E-3
306 138 5.174E-3
306 140 5.174E-3
306 142 5.174E-3
306 144 5.174E-3
306 146 5.174E-3
306 148 5.174E-3
306 150 5.174E-3
306 152 5.174E-3
306 154 5.174E-3
306 156 5.174E-3
306 158 5.174E-3
306 160 5.174E-3
306 162 5.174E-3
306 164 5.174E-3
306 166 5.174E-3
306 168 5.174E-3
306 170 5.174E-3
306 172 5.174E-3
306 174 5.174E-3
306 176 5.174E-3
306 178 5.174E-3
306 180 5.174E-3
308 0 4.956E-3
308 2 4.956E-3
308 4 4.956E-3
308 6 4.956E-3
308 8 4.956E-3
308 10 4.956E-3
308 12 4.956E-3
308 14 4.956E-3
308 16 4.956E-3
308 18 4.956E-3
308 20 4.956E-3
308 22 4.956E-3
308 24 4.956E-3
308 26 4.956E-3
308 28 4.956E-3
308 30 4.956E-3
308 32 4.956E-3
308 34 4.956E-3
308 36 4.956E-3
308 38 4.956E-3
308 40 4.956E-3
308 42 4.956E-3
308 44 4.956E-3
308 46 4.956E-3
308 48 4.956E-3
308 50 4.956E-3
308 52 4.956E-3
308 54 4.956E-3
308 56 4.956E-3
308 58 4.956E-3
308 60 4.956E-3
308 62 4.956E-3
308 64 4.956E-3
308 66 4.956E-3
308 68 4.956E-3
308 70 4.956E-3
308 72 4.956E-3
308 74 4.956E-3
308 76 4.956E-3
308 78 4.956E-3
308 80 4.956E-3
308 82 4.956E-3
308 84 4.956E-3
308 86 4.956E-3
308 88 4.956E-3
308 90 4.956E-3
308 92 4.956E-3
308 94 4.956E-3
308 96 4.956E-3
308 98 4.956E-3
308 100 4.956E-3
308 102 4.956E-3
308 104 4.956E-3
308 106 4.956E-3
308 108 4.956E-3
308 110 4.956E-3
308 112 4.956E-3
308 114 4.956E-3
308 116 4.956E-3
308 118 4.956E-3
308 120 4.956E-3
308 122 4.956E-3
308 124 4.956E-3
308 126 4.956E-3
308 128 4.956E-3
308 130 4.956E-3
308 132 4.956E-3
308 134 4.956E-3
308 136 4.956E-3
308 138 4.956E-3
308 140 4.956E-3
308 142 4.956E-3
308 144 4.956E-3
308 146 4.956E-3
308 148 4.956E-3
308 150 4.956E-3
308 152 4.956E-3
308 154 4.956E-3
308 156 4.956E-3
308 158 4.956E-3
308 160 4.956E-3
308 162 4.956E-3
308 164 4.956E-3
308 166 4.956E-3
308 168 4.956E-3
308 170 4.956E-3
308 172 4.956E-3
308 174 4.956E-3
308 176 4.956E-3
308 178 4.956E-3
308 180 4.956E-3
310 0 4.744E-3
310 2 4.744E-3
310 4 4.744E-3
310 6 4.744E-3
310 8 4.744E-3
310 10 4.744E-3
310 12 4.744E-3
310 14 4.744E-3
310 16 4.744E-3
310 18 4.744E-3
310 20 4.744E-3
310 22 4.744E-3
310 24 4.744E-3
310 26 4.744E-3
310 28 4.744E-3
310 30 4.744E-3
310 32 4.744E-3
310 34 4.744E-3
310 36 4.744E-3
310 38 4.744E-3
310 40 4.744E-3
310 42 4.744E-3
310 44 4.744E-3
310 46 4.744E-3
310 48 4.744E-3
310 50 4.744E-3
310 52 4.744E-3
310 54 4.744E-3
310 56 4.744E-3
310 58 4.744E-3
310 60 4.744E-3
310 62 4.744E-3
310 64 4.744E-3
310 66 4.744E-3
310 68 4.744E-3
310 70 4.744E-3
310 72 4.744E-3
310 74 4.744E-3
310 76 4.744E-3
310 78 4.744E-3
310 80 4.744E-3
310 82 4.744E-3
310 84 4.744E-3
310 86 4.744E-3
310 88 4.744E-3
310 90 4.744E-3
310 92 4.744E-3
310 94 4.744E-3
310 96 4.744E-3
310 98 4.744E-3
310 100 4.744E-3
310 102 4.744E-3
310 104 4.744E-3
310 106 4.744E-3
310 108 4.744E-3
310 110 4.744E-3
310 112 4.744E-3
310 114 4.744E-3
310 116 4.744E-3
310 118 4.744E-3
310 120 4.744E-3
310 122 4.744E-3
310 124 4.744E-3
310 126 4.744E-3
310 128 4.744E-3
310 130 4.744E-3
310 132 4.744E-3
310 134 4.744E-3
310 136 4.744E-3
310 138 4.744E-3
310 140 4.744E-3
310 142 4.744E-3
310 144 4.744E-3
310 146 4.744E-3
310 148 4.744E-3
310 150 4.744E-3
310 152 4.744E-3
310 154 4.744E-3
310 156 4.744E-3
310 158 4.744E-3
310 160 4.744E-3
310 162 4.744E-3
310 164 4.744E-3
310 166 4.744E-3
310 168 4.744E-3
310 170 4.744E-3
310 172 4.744E-3
310 174 4.744E-3
310 176 4.744E-3
310 178 4.744E-3
310 180 4.744E-3
312 0 4.538E-3
312 2 4.538E-3
312 4 4.538E-3
312 6 4.538E-3
312 8 4.538E-3
312 10 4.538E-3
312 12 4.538E-3
312 14 4.538E-3
312 16 4.538E-3
312 18 4.538E-3
312 20 4.538E-3
312 22 4.538E-3
312 24 4.538E-3
312 26 4.538E-3
312 28 4.538E-3
312 30 4.538E-3
312 32 4.538E-3
312 34 4.538E-3
312 36 4.538E-3
312 38 4.538E-3
312 40 4.538E-3
312 42 4.538E-3
312 44 4.538E-3
312 46 4.538E-3
312 48 4.538E-3
312 50 4.538E-3
312 52 4.538E-3
312 54 4.538E-3
312 56 4.538E-3
312 58 4.538E-3
312 60 4.538E-3
312 62 4.538E-3
312 64 4.538E-3
312 66 4.538E-3
312 68 4.538E-3
312 70 4.538E-3
312 72 4.538E-3
312 74 4.538E-3
312 76 4.538E-3
312 78 4.538E-3
312 80 4.538E-3
312 82 4.538E-3
312 84 4.538E-3
312 86 4.538E-3
312 88 4.538E-3
312 90 4.538E-3
312 92 4.538E-3
312 94 4.538E-3
312 96 4.538E-3
312 98 4.538E-3
312 100 4.538E-3
312 102 4.538E-3
312 104 4.538E-3
312 106 4.538E-3
312 108 4.538E-3
312 110 4.538E-3
312 112 4.538E-3
312 114 4.538E-3
312 116 4.538E-3
312 118 4.538E-3
312 120 4.538E-3
312 122 4.538E-3
312 124 4.538E-3
312 126 4.538E-3
312 128 4.538E-3
312 130 4.538E-3
312 132 4.538E-3
312 134 4.538E-3
312 136 4.538E-3
312 138 4.538E-3
312 140 4.538E-3
312 142 4.538E-3
312 144 4.538E-3
312 146 4.538E-3
312 148 4.538E-3
312 150 4.538E-3
312 152 4.538E-3
312 154 4.538E-3
312 156 4.538E-3
312 158 4.538E-3
312 160 4.538E-3
312 162 4.538E-3
312 164 4.538E-3
312 166 4.538E-3
312 168 4.538E-3
312 170 4.538E-3
312 172 4.538E-3
312 174 4.538E-3
312 176 4.538E-3
312 178 4.538E-3
312 180 4.538E-3
314 0 4.339E-3
314 2 4.339E-3
314 4 4.339E-3
314 6 4.339E-3
314 8 4.339E-3
314 10 4.339E-3
314 12 4.339E-3
314 14 4.339E-3
314 16 4.339E-3
314 18 4.339E-3
314 20 4.339E-3
314 22 4.339E-3
314 24 4.339E-3
314 26 4.339E-3
314 28 4.339E-3
314 30 4.339E-3
314 32 4.339E-3
314 34 4.339E-3
314 36 4.339E-3
314 38 4.339E-3
314 40 4.339E-3
314 42 4.339E-3
314 44 4.339E-3
314 46 4.339E-3
314 48 4.339E-3
314 50 4.339E-3
314 52 4.339E-3
314 54 4.339E-3
314 56 4.339E-3
314 58 4.339E-3
314 60 4.339E-3
314 62 4.339E-3
314 64 4.339E-3
314 66 4.339E-3
314 68 4.339E-3
314 70 4.339E-3
314 72 4.339E-3
314 74 4.339E-3
314 76 4.339E-3
314 78 4.339E-3
314 80 4.339E-3
314 82 4.339E-3
314 84 4.339E-3
314 86 4.339E-3
314 88 4.339E-3
314 90 4.339E-3
314 92 4.339E-3
314 94 4.339E-3
314 96 4.339E-3
314 98 4.339E-3
314 100 4.339E-3
314 102 4.339E-3
314 104 4.339E-3
314 106 4.339E-3
314 108 4.339E-3
314 110 4.339E-3
314 112 4.339E-3
314 114 4.339E-3
314 116 4.339E-3
314 118 4.339E-3
314 120 4.339E-3
314 122 4.339E-3
314 124 4.339E-3
314 126 4.339E-3
314 128 4.339E-3
314 130 4.339E-3
314 132 4.339E-3
314 134 4.339E-3
314 136 4.339E-3
314 138 4.339E-3
314 140 4.339E-3
314 142 4.339E-3
314 144 4.339E-3
314 146 4.339E-3
314 148 4.339E-3
314 150 4.339E-3
314 152 4.339E-3
314 154 4.339E-3
314 156 4.339E-3
314 158 4.339E-3
314 160 4.339E-3
314 162 4.339E-3
314 164 4.339E-3
314 166 4.339E-3
314 168 4.339E-3
314 170 4.339E-3
314 172 4.339E-3
314 174 4.339E-3
314 176 4.339E-3
314 178 4.339E-3
314 180 4.339E-3
316 0 4.146E-3
316 2 4.146E-3
316 4 4.146E-3
316 6 4.146E-3
316 8 4.146E-3
316 10 4.146E-3
316 12 4.146E-3
316 14 4.146E-3
316 16 4.146E-3
316 18 4.146E-3
316 20 4.146E-3
316 22 4.146E-3
316 24 4.146E-3
316 26 4.146E-3
316 28 4.146E-3
316 30 4.146E-3
316 32 4.146E-3
316 34 4.146E-3
316 36 4.146E-3
316 38 4.146E-3
316 40 4.146E-3
316 42 4.146E-3
316 44 4.146E-3
316 46 4.146E-3
316 48 4.146E-3
316 50 4.146E-3
316 52 4.146E-3
316 54 4.146E-3
316 56 4.146E-3
316 58 4.146E-3
316 60 4.146E-3
316 62 4.146E-3
316 64 4.146E-3
316 66 4.146E-3
316 68 4.146E-3
316 70 4.146E-3
316 72 4.146E-3
316 74 4.146E-3
316 76 4.146E-3
316 78 4.146E-3
316 80 4.146E-3
316 82 4.146E-3
316 84 4.146E-3
316 86 4.146E-3
316 88 4.146E-3
316 90 4.146E-3
316 92 4.146E-3
316 94 4.146E-3
316 96 4.146E-3
316 98 4.146E-3
316 100 4.146E-3
316 102 4.146E-3
316 104 4.146E-3
316 106 4.146E-3
316 108 4.146E-3
316 110 4.146E-3
316 112 4.146E-3
316 114 4.146E-3
316 116 4.146E-3
316 118 4.146E-3
316 120 4.146E-3
316 122 4.146E-3
316 124 4.146E-3
316 126 4.146E-3
316 128 4.146E-3
316 130 4.146E-3
316 132 4.146E-3
316 134 4.146E-3
316 136 4.146E-3
316 138 4.146E-3
316 140 4.146E-3
316 142 4.146E-3
316 144 4.146E-3
316 146 4.146E-3
316 148 4.146E-3
316 150 4.146E-3
316 152 4.146E-3
316 154 4.146E-3
316 156 4.146E-3
316 158 4.146E-3
316 160 4.146E-3
316 162 4.146E-3
316 164 4.146E-3
316 166 4.146E-3
316 168 4.146E-3
316 170 4.146E-3
316 172 4.146E-3
316 174 4.146E-3
316 176 4.146E-3
316 178 4.146E-3
316 180 4.146E-3
318 0 3.960E-3
318 2 3.960E-3
318 4 3.960E-3
318 6 3.960E-3
318 8 3.960E-3
318 10 3.960E-3
318 12 3.960E-3
318 14 3.960E-3
318 16 3.960E-3
318 18 3.960E-3
318 20 3.960E-3
318 22 3.960E-3
318 24 3.960E-3
318 26 3.960E-3
318 28 3.960E-3
318 30 3.960E-3
318 32 3.960E-3
318 34 3.960E-3
318 36 3.960E-3
318 38 3.960E-3
318 40 3.960E-3
318 42 3.960E-3
318 44 3.960E-3
318 46 3.960E-3
318 48 3.960E-3
318 50 3.960E-3
318 52 3.960E-3
318 54 3.960E-3
318 56 3.960E-3
318 58 3.960E-3
318 60 3.960E-3
318 62 3.960E-3
318 64 3.960E-3
318 66 3.960E-3
318 68 3.960E-3
318 70 3.960E-3
318 72 3.960E-3
318 74 3.960E-3
318 76 3.960E-3
318 78 3.960E-3
318 80 3.960E-3
318 82 3.960E-3
318 84 3.960E-3
318 86 3.960E-3
318 88 3.960E-3
318 90 3.960E-3
318 92 3.960E-3
318 94 3.960E-3
318 96 3.960E-3
318 98 3.960E-3
318 100 3.960E-3
318 102 3.960E-3
318 104 3.960E-3
318 106 3.960E-3
318 108 3.960E-3
318 110 3.960E-3
318 112 3.960E-3
318 114 3.960E-3
318 116 3.960E-3
318 118 3.960E-3
318 120 3.960E-3
318 122 3.960E-3
318 124 3.960E-3
318 126 3.960E-3
318 128 3.960E-3
318 130 3.960E-3
318 132 3.960E-3
318 134 3.960E-3
318 136 3.960E-3
318 138 3.960E-3
318 140 3.960E-3
318 142 3.960E-3
318 144 3.960E-3
318 146 3.960E-3
318 148 3.960E-3
318 150 3.960E-3
318 152 3.960E-3
318 154 3.960E-3
318 156 3.960E-3
318 158 3.960E-3
318 160 3.960E-3
318 162 3.960E-3
318 164 3.960E-3
318 166 3.960E-3
318 168 3.960E-3
318 170 3.960E-3
318 172 3.960E-3
318 174 3.960E-3
318 176 3.960E-3
318 178 3.960E-3
318 180 3.960E-3
320 0 3.781E-3
320 2 3.781E-3
320 4 3.781E-3
320 6 3.781E-3
320 8 3.781E-3
320 10 3.781E-3
320 12 3.781E-3
320 14 3.781E-3
320 16 3.781E-3
320 18 3.781E-3
320 20 3.781E-3
320 22 3.781E-3
320 24 3.781E-3
320 26 3.781E-3
320 28 3.781E-3
320 30 3.781E-3
320 32 3.781E-3
320 34 3.781E-3
320 36 3.781E-3
320 38 3.781E-3
320 40 3.781E-3
320 42 3.781E-3
320 44 3.781E-3
320 46 3.781E-3
320 48 3.781E-3
320 50 3.781E-3
320 52 3.781E-3
320 54 3.781E-3
320 56 3.781E-3
320 58 3.781E-3
320 60 3.781E-3
320 62 3.781E-3
320 64 3.781E-3
320 66 3.781E-3
320 68 3.781E-3
320 70 3.781E-3
320 72 3.781E-3
320 74 3.781E-3
320 76 3.781E-3
320 78 3.781E-3
320 80 3.781E-3
320 82 3.781E-3
320 84 3.781E-3
320 86 3.781E-3
320 88 3.781E-3
320 90 3.781E-3
320 92 3.781E-3
320 94 3.781E-3
320 96 3.781E-3
320 98 3.781E-3
320 100 3.781E-3
320 102 3.781E-3
320 104 3.781E-3
320 106 3.781E-3
320 108 3.781E-3
320 110 3.781E-3
320 112 3.781E-3
320 114 3.781E-3
320 116 3.781E-3
320 118 3.781E-3
320 120 3.781E-3
320 122 3.781E-3
320 124 3.781E-3
320 126 3.781E-3
320 128 3.781E-3
320 130 3.781E-3
320 132 3.781E-3
320 134 3.781E-3
320 136 3.781E-3
320 138 3.781E-3
320 140 3.781E-3
320 142 3.781E-3
320 144 3.781E-3
320 146 3.781E-3
320 148 3.781E-3
320 150 3.781E-3
320 152 3.781E-3
320 154 3.781E-3
320 156 3.781E-3
320 158 3.781E-3
320 160 3.781E-3
320 162 3.781E-3
320 164 3.781E-3
320 166 3.781E-3
320 168 3.781E-3
320 170 3.781E-3
320 172 3.781E-3
320 174 3.781E-3
320 176 3.781E-3
320 178 3.781E-3
320 180 3.781E-3
322 0 3.609E-3
322 2 3.609E-3
322 4 3.609E-3
322 6 3.609E-3
322 8 3.609E-3
322 10 3.609E-3
322 12 3.609E-3
322 14 3.609E-3
322 16 3.609E-3
322 18 3.609E-3
322 20 3.609E-3
322 22 3.609E-3
322 24 3.609E-3
322 26 3.609E-3
322 28 3.609E-3
322 30 3.609E-3
322 32 3.609E-3
322 34 3.609E-3
322 36 3.609E-3
322 38 3.609E-3
322 40 3.609E-3
322 42 3.609E-3
322 44 3.609E-3
322 46 3.609E-3
322 48 3.609E-3
322 50 3.609E-3
322 52 3.609E-3
322 54 3.609E-3
322 56 3.609E-3
322 58 3.609E-3
322 60 3.609E-3
322 62 3.609E-3
322 64 3.609E-3
322 66 3.609E-3
322 68 3.609E-3
322 70 3.609E-3
322 72 3.609E-3
322 74 3.609E-3
322 76 3.609E-3
322 78 3.609E-3
322 80 3.609E-3
322 82 3.609E-3
322 84 3.609E-3
322 86 3.609E-3
322 88 3.609E-3
322 90 3.609E-3
322 92 3.609E-3
322 94 3.609E-3
322 96 3.609E-3
322 98 3.609E-3
322 100 3.609E-3
322 102 3.609E-3
322 104 3.609E-3
322 106 3.609E-3
322 108 3.609E-3
322 110 3.609E-3
322 112 3.609E-3
322 114 3.609E-3
322 116 3.609E-3
322 118 3.609E-3
322 120 3.609E-3
322 122 3.609E-3
322 124 3.609E-3
322 126 3.609E-3
322 128 3.609E-3
322 130 3.609E-3
322 132 3.609E-3
322 134 3.609E-3
322 136 3.609E-3
322 138 3.609E-3
322 140 3.609E-3
322 142 3.609E-3
322 144 3.609E-3
322 146 3.609E-3
322 148 3.609E-3
322 150 3.609E-3
322 152 3.609E-3
322 154 3.609E-3
322 156 3.609E-3
322 158 3.609E-3
322 160 3.609E-3
322 162 3.609E-3
322 164 3.609E-3
322 166 3.609E-3
322 168 3.609E-3
322 170 3.609E-3
322 172 3.609E-3
322 174 3.609E-3
322 176 3.609E-3
322 178 3.609E-3
322 180 3.609E-3
324 0 3.445E-3
324 2 3.445E-3
324 4 3.445E-3
324 6 3.445E-3
324 8 3.445E-3
324 10 3.445E-3
324 12 3.445E-3
324 14 3.445E-3
324 16 3.445E-3
324 18 3.445E-3
324 20 3.445E-3
324 22 3.445E-3
324 24 3.445E-3
324 26 3.445E-3
324 28 3.445E-3
324 30 3.445E-3
324 32 3.445E-3
324 34 3.445E-3
324 36 3.445E-3
324 38 3.445E-3
324 40 3.445E-3
324 42 3.445E-3
324 44 3.445E-3
324 46 3.445E-3
324 48 3.445E-3
324 50 3.445E-3
324 52 3.445E-3
324 54 3.445E-3
324 56 3.445E-3
324 58 3.445E-3
324 60 3.445E-3
324 62 3.445E-3
324 64 3.445E-3
324 66 3.445E-3
324 68 3.445E-3
324 70 3.445E-3
324 72 3.445E-3
324 74 3.445E-3
324 76 3.445E-3
324 78 3.445E-3
324 80 3.445E-3
324 82 3.445E-3
324 84 3.445E-3
324 86 3.445E-3
324 88 3.445E-3
324 90 3.445E-3
324 92 3.445E-3
324 94 3.445E-3
324 96 3.445E-3
324 98 3.445E-3
324 100 3.445E-3
324 102 3.445E-3
324 104 3.445E-3
324 106 3.445E-3
324 108 3.445E-3
324 110 3.445E-3
324 112 3.445E-3
324 114 3.445E-3
324 116 3.445E-3
324 118 3.445E-3
324 120 3.445E-3
324 122 3.445E-3
324 124 3.445E-3
324 126 3.445E-3
324 128 3.445E-3
324 130 3.445E-3
324 132 3.445E-3
324 134 3.445E-3
324 136 3.445E-3
324 138 3.445E-3
324 140 3.445E-3
324 142 3.445E-3
324 144 3.445E-3
324 146 3.445E-3
324 148 3.445E-3
324 150 3.445E-3
324 152 3.445E-3
324 154 3.445E-3
324 156 3.445E-3
324 158 3.445E-3
324 160 3.445E-3
324 162 3.445E-3
324 164 3.445E-3
324 166 3.445E-3
324 168 3.445E-3
324 170 3.445E-3
324 172 3.445E-3
324 174 3.445E-3
324 176 3.445E-3
324 178 3.445E-3
324 180 3.445E-3
326 0 3.289E-3
326 2 3.289E-3
326 4 3.289E-3
326 6 3.289E-3
326 8 3.289E-3
326 10 3.289E-3
326 12 3.289E-3
326 14 3.289E-3
326 16 3.289E-3
326 18 3.289E-3
326 20 3.289E-3
326 22 3.289E-3
326 24 3.289E-3
326 26 3.289E-3
326 28 3.289E-3
326 30 3.289E-3
326 32 3.289E-3
326 34 3.289E-3
326 36 3.289E-3
326 38 3.289E-3
326 40 3.289E-3
326 42 3.289E-3
326 44 3.289E-3
326 46 3.289E-3
326 48 3.289E-3
326 50 3.289E-3
326 52 3.289E-3
326 54 3.289E-3
326 56 3.289E-3
326 58 3.289E-3
326 60 3.289E-3
326 62 3.289E-3
326 64 3.289E-3
326 66 3.289E-3
326 68 3.289E-3
326 70 3.289E-3
326 72 3.289E-3
